                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.0415,                0.66562,                 1.0233,                 0.6752,                0.62433,                0.63207,                0.31282,                  1.972,                 1.4055,                 1.6277,             0.00018534,             0.00018534,             0.00018534
                     60,                 1.0471,                0.65982,                 1.0359,                0.70763,                0.63502,                0.65641,                0.32917,                 1.9413,                 1.3845,                 1.5838,             0.00018482,             0.00018482,             0.00018482
                     61,                 1.0457,                0.64914,                 1.0218,                0.64762,                0.64025,                0.61319,                0.30049,                 2.0472,                 1.3875,                 1.6113,             0.00018431,             0.00018431,             0.00018431
                     62,                 1.0328,                 0.6515,                 1.0216,                0.67249,                0.64156,                0.64444,                0.31256,                 1.9889,                 1.3501,                 1.6143,             0.00018379,             0.00018379,             0.00018379
                     63,                 1.0416,                0.64905,                 1.0241,                0.66871,                0.62542,                0.63711,                0.32626,                 1.9143,                 1.4592,                 1.5764,             0.00018327,             0.00018327,             0.00018327
                     64,                 1.0404,                0.65418,                  1.026,                 0.6823,                0.64348,                0.65256,                0.31188,                 1.9647,                  1.401,                 1.6055,             0.00018275,             0.00018275,             0.00018275
                     65,                 1.0234,                0.63628,                 1.0216,                0.68996,                0.64211,                0.67114,                0.33025,                 1.9673,                 1.4483,                  1.611,             0.00018224,             0.00018224,             0.00018224
                     66,                 1.0315,                0.64835,                 1.0237,                0.68941,                0.64572,                0.65086,                0.31406,                 2.0108,                 1.3232,                 1.6244,             0.00018172,             0.00018172,             0.00018172
                     67,                  1.042,                0.65737,                  1.025,                0.66977,                 0.6473,                0.62084,                0.29502,                 2.0436,                 1.3789,                 1.6794,              0.0001812,              0.0001812,              0.0001812
                     68,                 1.0089,                0.63056,                 1.0101,                0.71544,                0.62294,                0.65107,                0.31352,                 1.9798,                 1.4528,                 1.6319,             0.00018068,             0.00018068,             0.00018068
                     69,                 1.0129,                0.63006,                 1.0116,                0.68942,                0.64236,                0.62702,                0.30613,                 1.9872,                 1.3874,                 1.6624,             0.00018017,             0.00018017,             0.00018017
                     70,                  1.009,                0.63492,                 1.0138,                0.68962,                0.65864,                0.66304,                0.32549,                 1.9565,                 1.3376,                 1.5922,             0.00017965,             0.00017965,             0.00017965
                     71,                 1.0118,                0.62238,                 1.0084,                0.74709,                0.62847,                0.64805,                0.30587,                 1.9968,                 1.3615,                 1.5965,             0.00017913,             0.00017913,             0.00017913
                     72,                 1.0017,                0.62582,                 1.0112,                  0.648,                0.64117,                0.63963,                0.31697,                 1.9958,                 1.4048,                  1.574,             0.00017861,             0.00017861,             0.00017861
                     73,                 1.0122,                0.62757,                 1.0122,                 0.6398,                0.67078,                0.64825,                0.31438,                 1.9874,                 1.3314,                  1.638,             0.00017809,             0.00017809,             0.00017809
                     74,                 1.0034,                0.63785,                 1.0171,                0.69691,                0.61709,                0.65088,                0.33111,                 1.9195,                 1.3937,                 1.5498,             0.00017758,             0.00017758,             0.00017758
                     75,                0.99573,                0.62733,                 1.0103,                0.69811,                0.58417,                0.63319,                0.32125,                 1.9774,                 1.4409,                 1.6412,             0.00017706,             0.00017706,             0.00017706
                     76,                0.99998,                0.62752,                 1.0112,                0.64018,                0.65043,                0.63449,                0.31912,                 1.9713,                 1.3353,                 1.6351,             0.00017654,             0.00017654,             0.00017654
                     77,                 1.0063,                  0.632,                  1.013,                0.70939,                0.61482,                0.66344,                0.33281,                 1.9111,                 1.3503,                 1.5607,             0.00017602,             0.00017602,             0.00017602
                     78,                0.97748,                0.61472,                 1.0046,                0.66872,                0.63246,                0.63334,                0.31959,                 1.9445,                  1.364,                 1.6236,             0.00017551,             0.00017551,             0.00017551
