                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.86348,                0.52984,                0.96101,                0.70275,                0.67832,                0.68015,                0.35885,                 1.8463,                 1.2261,                 1.6717,             0.00017067,             0.00017067,             0.00017067
                    155,                0.86522,                0.53695,                0.96548,                0.72488,                0.66336,                0.68826,                0.35649,                 1.8715,                 1.2174,                  1.691,             0.00016957,             0.00016957,             0.00016957
                    156,                 0.8747,                0.54074,                0.96824,                 0.6979,                0.69172,                 0.6856,                0.36121,                  1.863,                 1.1993,                 1.6818,             0.00016847,             0.00016847,             0.00016847
                    157,                0.86607,                0.53914,                0.96836,                0.75266,                0.65995,                0.69175,                 0.3608,                 1.8622,                 1.2196,                 1.6804,             0.00016737,             0.00016737,             0.00016737
                    158,                0.87467,                 0.5409,                0.96627,                0.75777,                0.65938,                0.69162,                0.36112,                 1.8632,                 1.2083,                 1.6819,             0.00016628,             0.00016628,             0.00016628
                    159,                0.86133,                0.53239,                0.96254,                0.78293,                0.64983,                0.69122,                0.35775,                 1.8693,                 1.2165,                 1.6916,             0.00016518,             0.00016518,             0.00016518
                    160,                0.85233,                0.52688,                0.95864,                0.72858,                0.67359,                0.68901,                0.35654,                 1.8542,                 1.2228,                 1.6784,             0.00016408,             0.00016408,             0.00016408
                    161,                0.84792,                0.52535,                0.95465,                0.72255,                 0.6763,                0.68869,                0.35825,                 1.8494,                 1.2302,                 1.6799,             0.00016298,             0.00016298,             0.00016298
                    162,                0.86696,                0.53011,                0.96318,                0.71829,                0.67583,                0.68739,                0.35923,                 1.8436,                 1.2358,                 1.6754,             0.00016188,             0.00016188,             0.00016188
                    163,                0.84695,                0.52708,                0.95984,                0.72549,                0.66129,                0.68709,                0.35806,                 1.8413,                 1.2115,                 1.6735,             0.00016079,             0.00016079,             0.00016079
                    164,                0.84964,                0.52198,                0.95776,                0.68596,                0.68105,                0.68277,                 0.3593,                 1.8546,                 1.2161,                 1.6898,             0.00015969,             0.00015969,             0.00015969
                    165,                0.85985,                0.53242,                0.96602,                0.70302,                0.67623,                0.67691,                0.35559,                 1.8556,                 1.2082,                 1.6972,             0.00015859,             0.00015859,             0.00015859
                    166,                0.84816,                0.52801,                0.96011,                0.70039,                0.66989,                0.67493,                0.35391,                 1.8644,                 1.2057,                 1.7084,             0.00015749,             0.00015749,             0.00015749
                    167,                0.85137,                0.52925,                0.95755,                0.69026,                0.66631,                0.67342,                0.35225,                 1.8633,                 1.2213,                 1.6952,             0.00015639,             0.00015639,             0.00015639
                    168,                 0.8446,                0.52112,                0.96077,                0.70916,                0.65234,                0.67675,                0.35357,                 1.8559,                 1.2062,                 1.6889,             0.00015529,             0.00015529,             0.00015529
                    169,                0.84936,                0.52216,                0.95987,                0.67195,                0.69324,                0.68238,                0.35807,                 1.8651,                 1.2084,                 1.6983,              0.0001542,              0.0001542,              0.0001542
                    170,                0.83281,                0.51968,                0.95401,                0.67943,                0.68937,                0.68088,                 0.3592,                 1.8548,                 1.1906,                 1.6885,              0.0001531,              0.0001531,              0.0001531
                    171,                0.83971,                0.51769,                0.95316,                0.69645,                0.67836,                0.67639,                0.35879,                  1.866,                  1.206,                 1.7073,               0.000152,               0.000152,               0.000152
                    172,                0.83067,                0.51504,                0.95488,                0.70794,                0.67065,                0.67766,                0.35625,                 1.8759,                 1.2138,                 1.7138,              0.0001509,              0.0001509,              0.0001509
                    173,                0.83518,                0.51725,                0.95293,                0.73164,                0.64419,                0.67547,                0.35487,                 1.8656,                 1.2126,                 1.7045,              0.0001498,              0.0001498,              0.0001498
                    174,                0.83818,                0.52844,                0.95134,                0.71113,                0.64636,                0.65863,                0.35168,                 1.8486,                 1.2144,                 1.7002,              0.0001487,              0.0001487,              0.0001487
                    175,                0.84786,                0.52267,                0.95314,                0.67983,                0.67659,                0.66817,                0.35208,                  1.844,                 1.2045,                 1.7002,             0.00014761,             0.00014761,             0.00014761
                    176,                0.83414,                 0.5128,                0.95235,                0.69663,                 0.6758,                0.66875,                0.35333,                 1.8526,                 1.2174,                 1.7049,             0.00014651,             0.00014651,             0.00014651
                    177,                0.82421,                0.51122,                0.94853,                0.73769,                0.63351,                0.67033,                0.35507,                 1.8507,                 1.1994,                 1.6923,             0.00014541,             0.00014541,             0.00014541
                    178,                0.83377,                0.51501,                  0.948,                0.73043,                0.64692,                0.66836,                0.35209,                 1.8569,                  1.205,                 1.7025,             0.00014431,             0.00014431,             0.00014431
                    179,                0.82936,                0.51158,                0.95082,                0.72647,                0.64757,                0.66875,                0.35182,                 1.8573,                 1.2089,                 1.7088,             0.00014321,             0.00014321,             0.00014321
                    180,                0.82003,                0.51261,                0.95001,                0.74825,                0.63144,                 0.6721,                0.35744,                  1.859,                 1.2005,                 1.7006,             0.00014212,             0.00014212,             0.00014212
                    181,                0.80529,                0.50267,                0.94367,                0.71978,                0.65486,                0.67079,                0.35704,                 1.8519,                 1.2019,                  1.694,             0.00014102,             0.00014102,             0.00014102
                    182,                0.81074,                0.50478,                0.94812,                0.71723,                0.64841,                0.66189,                0.35292,                  1.856,                  1.214,                 1.7031,             0.00013992,             0.00013992,             0.00013992
                    183,                0.80772,                0.49732,                0.94533,                0.71596,                0.66541,                0.66732,                0.35686,                 1.8651,                 1.2241,                 1.7085,             0.00013882,             0.00013882,             0.00013882
                    184,                0.81093,                0.49417,                0.94293,                0.73585,                0.64489,                0.66943,                0.35983,                 1.8659,                 1.2243,                 1.7072,             0.00013772,             0.00013772,             0.00013772
                    185,                0.80474,                0.49829,                0.94923,                0.73586,                0.64476,                0.67297,                0.36085,                 1.8738,                  1.212,                 1.7079,             0.00013662,             0.00013662,             0.00013662
                    186,                0.81632,                0.50692,                0.94628,                0.75237,                0.63452,                0.67042,                0.35815,                 1.8797,                 1.2228,                 1.7071,             0.00013553,             0.00013553,             0.00013553
                    187,                0.81269,                0.50437,                0.94569,                0.75936,                0.63777,                0.67409,                0.36064,                 1.8821,                 1.2263,                 1.7074,             0.00013443,             0.00013443,             0.00013443
                    188,                0.80663,                0.50241,                0.94536,                0.75161,                0.63897,                0.67226,                0.35979,                 1.8809,                 1.2279,                 1.6968,             0.00013333,             0.00013333,             0.00013333
                    189,                 0.8104,                0.50755,                0.94371,                0.76444,                0.63028,                0.67174,                0.35952,                 1.8917,                 1.2284,                  1.708,             0.00013223,             0.00013223,             0.00013223
                    190,                0.81513,                0.50451,                0.94844,                 0.7558,                0.62778,                0.67168,                0.36041,                 1.8839,                 1.2349,                 1.7062,             0.00013113,             0.00013113,             0.00013113
                    191,                0.79805,                0.49171,                0.93993,                0.76064,                0.62952,                0.66962,                0.36146,                 1.8846,                 1.2415,                    1.7,             0.00013003,             0.00013003,             0.00013003
                    192,                 0.7977,                0.49164,                0.94081,                0.76131,                0.62846,                 0.6721,                0.36308,                 1.8779,                 1.2442,                 1.6936,             0.00012894,             0.00012894,             0.00012894
                    193,                0.79533,                0.49349,                0.93874,                 0.7639,                0.63695,                0.67405,                 0.3631,                 1.8875,                 1.2424,                 1.7087,             0.00012784,             0.00012784,             0.00012784
                    194,                0.79076,                0.48777,                 0.9375,                0.75595,                0.63985,                0.66906,                  0.364,                 1.8854,                  1.241,                 1.7101,             0.00012674,             0.00012674,             0.00012674
                    195,                0.79387,                0.48675,                0.94071,                0.74728,                0.64074,                 0.6701,                0.36148,                  1.884,                 1.2369,                 1.7118,             0.00012564,             0.00012564,             0.00012564
                    196,                0.78955,                0.48884,                0.93562,                 0.7444,                0.64467,                0.67253,                0.36281,                 1.8841,                 1.2348,                 1.7147,             0.00012454,             0.00012454,             0.00012454
                    197,                0.78863,                0.48434,                 0.9357,                0.74309,                 0.6588,                0.67283,                 0.3595,                 1.8843,                 1.2355,                 1.7151,             0.00012345,             0.00012345,             0.00012345
                    198,                0.78974,                0.48753,                0.93844,                 0.7337,                 0.6537,                0.66993,                0.36065,                 1.8774,                 1.2242,                 1.7112,             0.00012235,             0.00012235,             0.00012235
                    199,                0.79355,                 0.4849,                 0.9375,                0.73435,                0.66639,                0.67284,                0.35964,                 1.8789,                 1.2415,                  1.713,             0.00012125,             0.00012125,             0.00012125
                    200,                0.78789,                0.48756,                0.93878,                0.73631,                0.65875,                0.66952,                0.35955,                 1.8739,                 1.2413,                  1.713,             0.00012015,             0.00012015,             0.00012015
                    201,                0.77209,                0.47693,                0.93262,                0.74433,                0.64867,                0.67157,                0.35838,                 1.8711,                 1.2408,                 1.7135,             0.00011905,             0.00011905,             0.00011905
                    202,                0.78905,                 0.4873,                0.93822,                0.74402,                0.65188,                0.67247,                 0.3599,                  1.872,                 1.2449,                 1.7183,             0.00011795,             0.00011795,             0.00011795
                    203,                0.78319,                0.48193,                0.93207,                 0.7394,                0.65912,                0.67638,                0.35945,                 1.8733,                 1.2459,                 1.7213,             0.00011686,             0.00011686,             0.00011686
                    204,                0.77477,                0.47774,                0.93191,                0.74699,                0.65433,                 0.6757,                0.35936,                 1.8729,                 1.2472,                  1.719,             0.00011576,             0.00011576,             0.00011576
                    205,                0.77409,                0.48076,                0.93272,                0.74391,                0.65686,                0.68142,                0.35986,                 1.8806,                 1.2489,                 1.7304,             0.00011466,             0.00011466,             0.00011466
                    206,                0.78155,                0.48183,                0.93513,                0.73821,                0.66517,                0.68415,                0.36048,                 1.8775,                 1.2485,                 1.7269,             0.00011356,             0.00011356,             0.00011356
                    207,                0.76852,                0.48057,                0.92992,                0.74427,                0.67101,                0.68655,                0.35969,                 1.8709,                 1.2529,                 1.7249,             0.00011246,             0.00011246,             0.00011246
                    208,                0.76841,                0.48297,                0.92852,                0.73458,                0.66859,                0.68431,                0.35978,                 1.8696,                 1.2537,                 1.7227,             0.00011136,             0.00011136,             0.00011136
                    209,                 0.7658,                0.47186,                0.92997,                0.74206,                0.66551,                0.68581,                0.36001,                 1.8652,                 1.2508,                  1.721,             0.00011027,             0.00011027,             0.00011027
                    210,                0.77406,                0.47253,                0.93256,                0.73837,                0.66788,                0.68668,                0.36274,                 1.8622,                  1.253,                 1.7165,             0.00010917,             0.00010917,             0.00010917
                    211,                0.76238,                0.46978,                 0.9321,                0.74188,                0.67404,                0.68774,                0.36192,                  1.861,                  1.248,                  1.715,             0.00010807,             0.00010807,             0.00010807
                    212,                0.77321,                0.48016,                0.93237,                0.72638,                0.67621,                0.68807,                0.36292,                 1.8634,                  1.253,                 1.7187,             0.00010697,             0.00010697,             0.00010697
                    213,                0.75981,                0.46934,                0.93118,                0.76402,                0.64955,                0.69153,                0.36402,                 1.8579,                 1.2559,                 1.7154,             0.00010587,             0.00010587,             0.00010587
                    214,                0.75827,                0.46807,                0.92708,                0.76927,                0.64845,                 0.6886,                0.36245,                 1.8602,                 1.2571,                   1.72,             0.00010477,             0.00010477,             0.00010477
                    215,                0.76623,                0.47127,                0.93111,                0.75871,                0.64853,                0.68587,                0.36168,                 1.8575,                   1.26,                 1.7187,             0.00010368,             0.00010368,             0.00010368
                    216,                0.76312,                0.46879,                0.92857,                0.74732,                0.64843,                0.68745,                0.36256,                 1.8553,                 1.2514,                  1.717,             0.00010258,             0.00010258,             0.00010258
                    217,                0.75327,                0.47484,                0.92693,                0.75846,                0.64346,                0.68638,                0.36246,                 1.8582,                 1.2448,                 1.7223,             0.00010148,             0.00010148,             0.00010148
                    218,                0.75304,                0.46781,                 0.9263,                0.74759,                0.64878,                0.68448,                0.36156,                 1.8623,                 1.2433,                 1.7261,             0.00010038,             0.00010038,             0.00010038
                    219,                0.75559,                0.46955,                0.93235,                0.75239,                0.65081,                0.68687,                0.36502,                 1.8618,                 1.2458,                  1.723,             9.9284e-05,             9.9284e-05,             9.9284e-05
                    220,                0.74691,                0.46263,                0.92469,                0.73413,                0.65217,                0.68435,                 0.3643,                 1.8638,                 1.2454,                 1.7225,             9.8186e-05,             9.8186e-05,             9.8186e-05
                    221,                0.74643,                  0.462,                0.92375,                0.73589,                  0.654,                0.68685,                0.36602,                 1.8678,                 1.2487,                  1.724,             9.7087e-05,             9.7087e-05,             9.7087e-05
                    222,                0.74713,                0.45613,                0.92218,                0.74219,                0.65362,                0.68589,                0.36655,                 1.8653,                 1.2534,                 1.7231,             9.5989e-05,             9.5989e-05,             9.5989e-05
                    223,                0.74417,                0.45814,                0.91961,                0.74155,                0.65426,                0.68505,                0.36759,                  1.861,                 1.2529,                 1.7196,             9.4891e-05,             9.4891e-05,             9.4891e-05
                    224,                 0.7468,                0.45969,                 0.9226,                0.74095,                 0.6521,                0.68141,                0.36504,                 1.8618,                 1.2561,                 1.7209,             9.3793e-05,             9.3793e-05,             9.3793e-05
                    225,                0.73605,                0.45273,                  0.924,                0.73375,                 0.6543,                0.68002,                0.36428,                 1.8634,                  1.255,                 1.7261,             9.2694e-05,             9.2694e-05,             9.2694e-05
                    226,                0.73421,                0.45305,                0.92121,                0.73275,                0.65537,                0.67888,                0.36425,                 1.8636,                 1.2543,                  1.725,             9.1596e-05,             9.1596e-05,             9.1596e-05
                    227,                 0.7349,                 0.4543,                0.92541,                0.73449,                0.65104,                0.67887,                0.36397,                 1.8602,                 1.2534,                 1.7195,             9.0498e-05,             9.0498e-05,             9.0498e-05
                    228,                0.73925,                0.45781,                0.92404,                 0.7394,                0.64326,                0.67943,                0.36429,                 1.8613,                 1.2545,                 1.7189,               8.94e-05,               8.94e-05,               8.94e-05
                    229,                0.73565,                0.45864,                0.92194,                0.74347,                0.64742,                0.67945,                0.36256,                 1.8612,                 1.2531,                 1.7177,             8.8301e-05,             8.8301e-05,             8.8301e-05
                    230,                0.73043,                0.45247,                0.91757,                0.74034,                0.64509,                0.67947,                0.36429,                 1.8592,                 1.2529,                 1.7143,             8.7203e-05,             8.7203e-05,             8.7203e-05
                    231,                0.73036,                0.45892,                0.92251,                0.73957,                0.64593,                 0.6786,                0.36348,                 1.8608,                 1.2583,                 1.7156,             8.6105e-05,             8.6105e-05,             8.6105e-05
                    232,                0.72365,                0.45045,                0.91737,                0.73878,                0.64469,                0.67936,                 0.3644,                 1.8635,                 1.2562,                 1.7216,             8.5007e-05,             8.5007e-05,             8.5007e-05
                    233,                0.72131,                0.45192,                0.92217,                0.73858,                0.64348,                0.68165,                0.36328,                 1.8671,                 1.2608,                  1.724,             8.3908e-05,             8.3908e-05,             8.3908e-05
                    234,                0.72298,                0.44958,                0.91715,                0.73038,                0.65161,                0.68065,                0.36282,                 1.8659,                 1.2587,                 1.7249,              8.281e-05,              8.281e-05,              8.281e-05
                    235,                0.71749,                0.44769,                0.91514,                0.73024,                0.65479,                0.68055,                0.36438,                 1.8656,                 1.2552,                 1.7249,             8.1712e-05,             8.1712e-05,             8.1712e-05
                    236,                0.71945,                0.44289,                0.91626,                0.73279,                0.65612,                0.67964,                0.36315,                 1.8659,                 1.2574,                 1.7253,             8.0614e-05,             8.0614e-05,             8.0614e-05
                    237,                0.70957,                0.44653,                0.91614,                0.73334,                0.65821,                0.68537,                0.36383,                 1.8654,                 1.2618,                 1.7228,             7.9515e-05,             7.9515e-05,             7.9515e-05
                    238,                0.71336,                0.44258,                0.91736,                0.73318,                0.65818,                0.68496,                0.36379,                 1.8667,                 1.2652,                 1.7225,             7.8417e-05,             7.8417e-05,             7.8417e-05
                    239,                0.71865,                 0.4436,                0.91445,                0.73907,                0.66314,                0.68911,                0.36481,                 1.8654,                 1.2652,                 1.7218,             7.7319e-05,             7.7319e-05,             7.7319e-05
                    240,                0.71297,                0.44506,                0.91477,                0.73894,                0.66371,                0.68894,                0.36459,                 1.8667,                 1.2639,                 1.7257,             7.6221e-05,             7.6221e-05,             7.6221e-05
                    241,                0.72006,                 0.4474,                0.91779,                 0.7331,                 0.6623,                0.68753,                0.36531,                 1.8637,                 1.2609,                 1.7258,             7.5122e-05,             7.5122e-05,             7.5122e-05
                    242,                0.71375,                0.43985,                0.91405,                0.73087,                0.66187,                0.68818,                0.36553,                 1.8648,                 1.2598,                 1.7287,             7.4024e-05,             7.4024e-05,             7.4024e-05
                    243,                0.70244,                0.43785,                0.91409,                0.72814,                0.66363,                0.68789,                0.36582,                 1.8658,                 1.2619,                 1.7305,             7.2926e-05,             7.2926e-05,             7.2926e-05
                    244,                0.70931,                0.44054,                0.91664,                0.72819,                0.66597,                0.68681,                0.36442,                 1.8676,                 1.2701,                 1.7327,             7.1828e-05,             7.1828e-05,             7.1828e-05
                    245,                0.69917,                0.43215,                 0.9124,                0.72893,                0.66758,                0.68775,                0.36418,                 1.8645,                 1.2672,                 1.7307,             7.0729e-05,             7.0729e-05,             7.0729e-05
                    246,                0.70195,                0.43555,                0.91568,                0.72973,                0.66702,                 0.6873,                0.36437,                  1.867,                 1.2667,                 1.7338,             6.9631e-05,             6.9631e-05,             6.9631e-05
                    247,                0.69884,                0.43325,                0.91456,                0.72925,                0.66808,                0.68814,                0.36543,                 1.8678,                 1.2643,                 1.7355,             6.8533e-05,             6.8533e-05,             6.8533e-05
                    248,                0.69411,                0.43102,                0.90686,                0.72507,                0.66583,                0.68638,                0.36458,                 1.8646,                 1.2627,                 1.7324,             6.7435e-05,             6.7435e-05,             6.7435e-05
                    249,                0.70624,                0.43661,                 0.9134,                0.73479,                0.66311,                0.68833,                0.36502,                  1.865,                 1.2611,                 1.7349,             6.6337e-05,             6.6337e-05,             6.6337e-05
                    250,                0.69647,                0.43211,                0.91043,                0.73742,                0.66469,                0.68861,                0.36454,                 1.8647,                 1.2618,                 1.7345,             6.5238e-05,             6.5238e-05,             6.5238e-05
                    251,                 0.6932,                0.43223,                0.90997,                0.73362,                0.66379,                0.68662,                0.36481,                 1.8637,                 1.2643,                 1.7338,              6.414e-05,              6.414e-05,              6.414e-05
                    252,                0.68634,                0.43267,                0.90652,                0.73456,                0.66154,                0.68866,                0.36517,                 1.8598,                 1.2598,                  1.731,             6.3042e-05,             6.3042e-05,             6.3042e-05
                    253,                0.70218,                 0.4338,                0.90752,                0.73647,                0.66097,                0.68744,                 0.3653,                   1.86,                 1.2621,                 1.7327,             6.1944e-05,             6.1944e-05,             6.1944e-05
                    254,                0.68732,                0.42804,                0.90946,                 0.7409,                0.65473,                0.68808,                0.36424,                 1.8624,                 1.2614,                 1.7344,             6.0845e-05,             6.0845e-05,             6.0845e-05
                    255,                0.68903,                 0.4291,                0.91079,                0.73819,                0.66116,                0.68911,                0.36405,                 1.8593,                 1.2598,                 1.7314,             5.9747e-05,             5.9747e-05,             5.9747e-05
                    256,                0.68477,                0.42689,                0.90407,                0.73627,                0.66162,                0.69049,                0.36488,                 1.8588,                 1.2636,                 1.7318,             5.8649e-05,             5.8649e-05,             5.8649e-05
                    257,                0.69333,                0.42802,                 0.9094,                0.73674,                0.65939,                0.68929,                0.36468,                 1.8581,                 1.2615,                 1.7311,             5.7551e-05,             5.7551e-05,             5.7551e-05
                    258,                0.68092,                0.42542,                0.90705,                0.73606,                0.66043,                0.68902,                 0.3646,                 1.8575,                 1.2617,                 1.7298,             5.6452e-05,             5.6452e-05,             5.6452e-05
                    259,                0.67995,                0.42432,                0.90547,                0.73547,                0.65881,                0.68911,                0.36478,                   1.86,                 1.2616,                 1.7332,             5.5354e-05,             5.5354e-05,             5.5354e-05
                    260,                0.68175,                0.42857,                0.91073,                0.73642,                0.65826,                0.68798,                0.36434,                   1.86,                 1.2621,                 1.7326,             5.4256e-05,             5.4256e-05,             5.4256e-05
                    261,                0.68144,                0.42572,                0.91067,                0.73752,                0.65781,                0.68957,                0.36526,                 1.8614,                 1.2582,                 1.7329,             5.3158e-05,             5.3158e-05,             5.3158e-05
                    262,                0.67376,                0.41717,                0.90107,                0.73732,                0.65725,                0.68918,                0.36436,                 1.8623,                   1.26,                 1.7343,             5.2059e-05,             5.2059e-05,             5.2059e-05
                    263,                0.67227,                0.42346,                 0.9043,                0.73587,                0.65759,                0.68725,                0.36301,                 1.8626,                 1.2589,                 1.7348,             5.0961e-05,             5.0961e-05,             5.0961e-05
                    264,                0.67264,                0.41694,                0.90046,                0.73571,                 0.6573,                0.68859,                0.36341,                 1.8619,                 1.2576,                 1.7346,             4.9863e-05,             4.9863e-05,             4.9863e-05
                    265,                0.66978,                0.42033,                0.90183,                0.74055,                0.65469,                0.69034,                0.36349,                 1.8619,                 1.2601,                 1.7358,             4.8765e-05,             4.8765e-05,             4.8765e-05
                    266,                0.67055,                0.42035,                 0.9068,                0.74147,                0.65591,                0.68984,                 0.3634,                 1.8606,                 1.2584,                 1.7342,             4.7666e-05,             4.7666e-05,             4.7666e-05
                    267,                0.67163,                0.42016,                 0.9066,                0.73955,                0.65628,                0.68955,                0.36489,                 1.8618,                 1.2599,                 1.7355,             4.6568e-05,             4.6568e-05,             4.6568e-05
                    268,                0.66652,                0.41487,                0.90252,                0.73774,                0.65683,                0.68944,                0.36555,                 1.8618,                 1.2575,                 1.7366,              4.547e-05,              4.547e-05,              4.547e-05
                    269,                0.66742,                0.41709,                0.90421,                0.73761,                 0.6559,                 0.6891,                0.36531,                 1.8612,                 1.2585,                 1.7371,             4.4372e-05,             4.4372e-05,             4.4372e-05
                    270,                0.66406,                0.41304,                0.90165,                0.75911,                0.64499,                0.68954,                0.36569,                 1.8595,                 1.2595,                 1.7353,             4.3273e-05,             4.3273e-05,             4.3273e-05
                    271,                0.66238,                0.41192,                0.89837,                0.76162,                0.64181,                0.69178,                0.36752,                 1.8612,                  1.259,                 1.7373,             4.2175e-05,             4.2175e-05,             4.2175e-05
                    272,                 0.6687,                0.42115,                0.90491,                0.75278,                0.64937,                0.69065,                0.36677,                 1.8613,                  1.258,                 1.7375,             4.1077e-05,             4.1077e-05,             4.1077e-05
                    273,                0.65843,                0.41467,                0.89954,                0.74889,                0.65173,                0.69229,                0.36748,                  1.862,                  1.259,                 1.7384,             3.9979e-05,             3.9979e-05,             3.9979e-05
                    274,                0.65058,                0.41063,                0.89829,                0.74868,                0.65132,                0.69228,                0.36786,                 1.8613,                 1.2592,                 1.7374,              3.888e-05,              3.888e-05,              3.888e-05
                    275,                0.65091,                0.40959,                0.89935,                0.74964,                 0.6512,                0.69198,                0.36681,                 1.8624,                  1.261,                 1.7393,             3.7782e-05,             3.7782e-05,             3.7782e-05
                    276,                0.64885,                0.40887,                0.89953,                0.74914,                 0.6511,                0.69141,                0.36599,                 1.8619,                 1.2624,                 1.7401,             3.6684e-05,             3.6684e-05,             3.6684e-05
                    277,                0.65066,                0.40518,                0.89702,                0.75956,                0.64052,                0.69196,                0.36604,                 1.8626,                  1.265,                 1.7403,             3.5586e-05,             3.5586e-05,             3.5586e-05
                    278,                0.65094,                0.40711,                0.89683,                0.76213,                0.63918,                0.69224,                0.36669,                 1.8621,                 1.2626,                 1.7393,             3.4488e-05,             3.4488e-05,             3.4488e-05
                    279,                0.64842,                0.40362,                0.89746,                 0.7637,                0.63722,                0.69243,                0.36682,                 1.8619,                 1.2632,                 1.7395,             3.3389e-05,             3.3389e-05,             3.3389e-05
                    280,                0.64802,                0.40716,                0.89407,                0.76451,                0.63728,                 0.6926,                0.36724,                 1.8612,                 1.2625,                 1.7396,             3.2291e-05,             3.2291e-05,             3.2291e-05
                    281,                0.65036,                0.40579,                0.89812,                0.76595,                0.63816,                0.69223,                0.36669,                 1.8613,                   1.26,                 1.7384,             3.1193e-05,             3.1193e-05,             3.1193e-05
                    282,                0.64331,                0.40315,                0.89696,                0.76594,                 0.6374,                0.69253,                0.36694,                 1.8606,                  1.259,                 1.7389,             3.0095e-05,             3.0095e-05,             3.0095e-05
                    283,                 0.6439,                0.40309,                 0.8978,                0.76477,                0.63517,                 0.6913,                 0.3651,                 1.8593,                 1.2591,                 1.7387,             2.8996e-05,             2.8996e-05,             2.8996e-05
                    284,                0.64612,                0.40609,                0.89904,                0.75538,                0.63728,                0.68948,                0.36558,                 1.8594,                 1.2573,                 1.7395,             2.7898e-05,             2.7898e-05,             2.7898e-05
                    285,                0.64489,                0.40318,                0.89762,                0.75524,                0.63816,                0.68998,                0.36495,                 1.8593,                 1.2595,                 1.7396,               2.68e-05,               2.68e-05,               2.68e-05
                    286,                0.63402,                0.39987,                0.89502,                 0.7558,                0.63846,                0.68947,                0.36629,                  1.859,                 1.2602,                 1.7398,             2.5702e-05,             2.5702e-05,             2.5702e-05
                    287,                0.63849,                0.40236,                0.89197,                0.76103,                0.63345,                0.68874,                0.36585,                 1.8596,                 1.2609,                 1.7404,             2.4603e-05,             2.4603e-05,             2.4603e-05
                    288,                0.63615,                0.39606,                0.89631,                0.76231,                0.63505,                0.69045,                0.36622,                 1.8596,                 1.2605,                  1.741,             2.3505e-05,             2.3505e-05,             2.3505e-05
                    289,                 0.6333,                0.39575,                0.89273,                0.76375,                 0.6359,                0.69201,                0.36644,                 1.8586,                   1.26,                 1.7387,             2.2407e-05,             2.2407e-05,             2.2407e-05
                    290,                0.62849,                 0.3921,                0.89018,                 0.7654,                0.63394,                0.69178,                0.36733,                 1.8587,                 1.2593,                 1.7389,             2.1309e-05,             2.1309e-05,             2.1309e-05
                    291,                0.66025,                0.38544,                 0.8794,                0.74899,                0.64546,                0.69234,                  0.367,                 1.8573,                 1.2607,                 1.7377,              2.021e-05,              2.021e-05,              2.021e-05
                    292,                 0.5962,                0.35042,                0.86482,                0.73852,                0.64953,                0.68919,                0.36621,                 1.8579,                 1.2634,                 1.7398,             1.9112e-05,             1.9112e-05,             1.9112e-05
                    293,                0.57932,                0.33825,                0.85756,                0.73884,                 0.6505,                0.68982,                 0.3662,                 1.8593,                 1.2645,                 1.7405,             1.8014e-05,             1.8014e-05,             1.8014e-05
                    294,                0.57906,                0.34204,                0.85743,                0.74417,                0.64698,                0.68947,                 0.3663,                 1.8607,                 1.2657,                 1.7417,             1.6916e-05,             1.6916e-05,             1.6916e-05
                    295,                0.56673,                0.33184,                0.85546,                0.74337,                 0.6482,                 0.6901,                 0.3663,                 1.8598,                 1.2662,                 1.7417,             1.5817e-05,             1.5817e-05,             1.5817e-05
                    296,                0.56052,                0.33695,                0.85503,                0.74461,                0.64833,                0.69062,                0.36682,                   1.86,                 1.2667,                 1.7427,             1.4719e-05,             1.4719e-05,             1.4719e-05
                    297,                0.55025,                0.32514,                0.84941,                 0.7449,                0.64845,                 0.6913,                0.36637,                 1.8595,                 1.2677,                 1.7421,             1.3621e-05,             1.3621e-05,             1.3621e-05
                    298,                0.55553,                0.32849,                0.85412,                0.74604,                0.64848,                0.69224,                0.36818,                 1.8598,                 1.2703,                 1.7425,             1.2523e-05,             1.2523e-05,             1.2523e-05
                    299,                0.54432,                0.32306,                 0.8481,                0.74583,                0.64847,                0.69176,                 0.3678,                 1.8612,                 1.2727,                  1.743,             1.1424e-05,             1.1424e-05,             1.1424e-05
                    300,                0.54017,                0.32167,                0.84628,                0.74768,                0.64518,                0.69198,                0.36748,                 1.8618,                 1.2729,                 1.7433,             1.0326e-05,             1.0326e-05,             1.0326e-05
